Distance,AnswerType
1392.039652378604,2
1391.4241252222457,2
1390.6376277984073,2
1389.7029730710312,2
1388.6828094754414,2
1387.9723520231314,2
1388.2026863719675,2
1388.413767976254,2
1388.2305272955855,2
1387.9838079670321,2
1387.8826331949854,2
1387.7989127492133,2
1388.0341259575127,2
1388.3718320933774,2
1388.8370985591666,2
1389.253749242958,2
1389.9785314834808,2
1390.8109815091225,2
1391.8687530999975,2
1393.1316410540596,2
1394.1778631846942,2
1395.0482588215662,2
1395.5314078812744,2
1396.221156279774,2
1397.0966980248102,2
1397.8326057985075,2
1398.5826178841903,2
1399.4149855703388,2
1400.2660095021756,2
1400.9639371769915,2
1401.682229568719,2
1401.991911340931,2
1401.4711821119906,2
1400.2179007005655,2
1398.5209419219157,2
1395.7194706004561,2
1392.0552278683676,2
1387.9642794429326,2
1383.6978625345848,2
1379.4728089570415,2
1375.1639674998007,2
1371.0522845067328,2
1366.9426775306313,2
1363.3402954136982,2
1359.3734921834207,2
1354.9473045656885,2
1350.796229938397,2
1346.375090542335,2
1341.8631820647072,2
1337.7168935235356,2
1333.532669021716,2
1329.0786159154113,2
1323.8422376823858,2
1318.6173502501226,2
1313.953659856892,2
1309.2561194665404,2
1304.9442550654255,2
1300.504995538369,2
1295.8947227366373,2
1291.3531998729275,2
1286.9343655795576,2
1282.0651674669105,2
1277.5536571705845,2
1273.0515645405023,2
1269.0247215427648,2
1264.8447761296436,2
1260.8038113645155,2
1256.3438044701297,2
1251.6985832316839,2
1247.2775345649475,2
1243.3105257761645,2
1239.0379529122267,2
1234.6441223929683,2
1230.3015917330706,2
1225.8383118939375,2
1221.2467496377005,2
1216.7970293562605,2
1212.4691482126937,2
1208.8147636928206,2
1205.2259242842545,2
1201.654323355925,2
1197.8854768259257,2
1194.6653544093185,2
1191.632285403657,2
1188.779740416713,2
1185.663985552638,2
1183.3083658813964,2
1180.883156140658,2
1178.7740293720717,2
1176.8987801693015,2
1174.944172169406,2
1173.7032888588408,2
1172.23122166928,2
1170.5204528157456,2
1169.8261449572196,2
1169.1102043451149,2
1169.9582659890607,2
1169.9396608215209,2
1171.0439653097358,2
1171.1262406915303,2
1171.603408028529,2
1171.3532942244058,2
1169.9126965955097,2
1170.1755809079577,2
1170.5837428624945,2
1170.5170581090074,2
1170.9844192020362,2
1171.7311257534714,2
1172.0539822842607,2
1172.8599157269616,2
1173.4455256229721,2
1174.2704218881738,2
1174.618492721705,2
1175.2887718779439,2
1175.8964340871696,2
1177.0033690594373,2
1177.6979426796463,2
1178.6021870897898,2
1178.8223315960188,2
1180.3787848777768,2
1181.246125134816,2
1182.015289293204,2
1183.0627725860538,2
1184.147324203181,2
1185.7186752641703,2
1187.1034818420749,2
1188.2429976542323,2
1189.2288530768471,2
1190.6454769645948,2
1191.5411444758288,2
1192.2284427130796,2
1193.0252444223595,2
1194.2706839054865,2
1195.4163099863433,2
1196.7927814045424,2
1198.3887703887085,2
1199.996241896369,2
1201.5541836541752,2
1203.1296570055013,2
1204.9219154034076,2
1206.6572037258786,2
1207.9797881419875,2
1209.7832333620138,2
1211.553879599686,2
1213.0219961704117,2
1214.1565752079307,2
1215.4346137759608,2
1216.7472477241656,2
1217.9080155174747,2
1218.210519431678,2
1219.4009806821189,2
1220.5305331236482,2
1221.112001673102,2
1221.0585072554784,2
1219.6799596016451,2
1217.7815951847592,2
1215.0647559829583,2
1213.1150739291713,2
1211.0885238200485,2
1209.9727667255079,2
1208.0987840575042,2
1205.7295908498177,2
1204.019877239577,2
1202.0940535038496,2
1200.2002653221066,2
1198.2086360511994,2
1196.255437485065,2
1195.1890777463523,2
1194.0478212036974,2
1192.4739389187491,2
1191.6540932867722,2
1191.0230229229053,2
1190.84943128242,2
1191.0303523647249,2
1191.1228507448086,2
1191.4624470322096,2
1191.4588398518645,2
1191.9532374170662,2
1192.673434979409,2
1193.3350716536297,2
1194.081583333771,2
1195.0223317062173,2
1195.7208061611225,2
1196.3490917854535,2
1196.091173522631,2
1196.895975487915,2
1198.2701267298817,2
1198.8508417460316,2
1199.5774413869412,2
1199.9467365608762,2
1198.7480068143327,2
1198.7076745734416,2
1197.840826509382,2
1198.0454481909692,2
1198.3230690221405,2
1198.321651257838,2
1199.1600514109493,2
1200.6991760101828,2
1197.608780685433,2
1202.0144531509234,2
1202.6736765419337,2
1201.4666285939488,2
1206.979190595246,2
1212.3298271358283,2
1212.2935179900894,2
1208.4440822986178,2
1202.9672550393145,2
1196.7130566536619,2
1189.7531732959897,2
1186.3680188905446,2
1182.6722247477198,2
1177.9452932650445,2
1175.2820810618794,2
1172.5655410812296,2
1169.8651791675306,2
1166.9969774972387,2
1163.9997578585558,2
1158.9579528383779,2
1156.0545239601665,2
1152.946834252177,2
1149.8140053193663,2
1146.6288605585903,2
1141.71892041488,2
1136.468815027641,2
1133.7714141824583,2
1130.8135861697594,2
1127.9090928652236,2
1124.7941047690294,2
1121.3292480284347,2
1117.7674342937096,2
1114.6008666595121,2
1109.9989132535625,2
1105.7418823167775,2
1101.6832211817318,2
1096.8538460814118,2
1093.2478938748736,2
1088.6447760730998,2
1086.808194021519,2
1084.9068730680858,2
1083.550291206009,2
1082.4593102764588,2
1080.918431818675,2
1079.2052306406842,2
1077.2748167542084,2
1075.7567007925807,2
1074.5133531868605,2
1073.2963221813807,2
1071.6238815286808,2
1069.5344975537284,2
1067.3751975476343,2
1066.3313660834438,2
1064.6344748307688,2
1062.6944388400836,2
1060.5251648860406,2
1058.415196753483,2
1055.9746143639163,2
1054.0944762129352,2
1052.027101701721,2
1050.9198020395127,2
1049.9576555886551,2
1049.0294508181173,2
1048.2237616258403,2
1047.6006038547696,2
1047.0523085106888,2
1046.3114164416315,2
1045.445401213937,2
1044.522206342573,2
1044.0265184407135,2
1042.9764998914304,2
1042.2074979901952,2
1041.757638214834,2
1041.8573228858074,2
1042.0419841010257,2
1042.3305659679534,2
1042.345646185106,2
1041.816685168818,2
1041.2740658743176,2
1040.7347036046062,2
1040.6193699598407,2
1039.8845482795318,2
1038.8850506257277,2
1037.992704224268,2
1038.2600674962384,2
1039.3122792502147,2
1040.1230874430496,2
1040.2350868561248,2
1040.0083072306302,2
1036.281267581047,2
1031.9503508061814,2
1026.9203770075285,2
1023.7924905998608,2
1019.942273247635,2
1016.2503018646963,2
1013.0037769588462,2
1009.0644213831405,2
1005.2511692055891,2
1000.074859843025,2
994.9262928962728,2
990.5005321874927,2
986.019656308864,2
981.6845824628117,2
976.9671315127877,2
973.268761806738,2
969.1654498788654,2
965.1631783380145,2
961.3367616756813,2
957.9353829060341,2
954.0601705536825,2
949.8346855838421,2
946.467766122439,2
943.1486549244653,2
939.5577166604455,2
936.3816762571822,2
933.4830823343788,2
928.835394809437,2
924.8590897656962,2
922.1140170682714,2
919.2820834830904,2
915.9785818391503,2
912.7822046474037,2
910.0837125722938,2
906.6382801768108,2
903.0923470752937,2
899.3536538072311,2
894.7962797205745,2
890.3498167485701,2
886.9018453383535,2
883.6506006066074,2
880.7362959123411,2
877.6853341059204,2
875.1318352324961,2
872.6898706330089,2
870.2055018115377,2
868.304899509198,2
867.0549495534284,2
866.0471997593424,2
864.4254022997426,2
862.3122790198969,2
860.035834676551,2
857.469339547933,2
855.0605543114931,2
852.0568613366646,2
848.9494787098614,2
845.7867988562255,2
842.3699199211409,2
838.7466805196807,2
835.2015270552163,2
831.6474266293769,2
827.9561985118956,2
823.7653154455294,2
819.6397662508391,2
815.6597039341698,2
812.327643052746,2
808.5123604682401,2
804.350003692955,2
800.4452673252522,2
796.4986230456063,2
792.2745398892384,2
788.1786102570142,2
784.2657336391519,2
780.0833117079262,2
775.8734128042865,2
771.7785548667466,2
767.6546055472005,2
763.5030451202995,2
759.5552063051532,2
755.2526581248611,2
751.6772396426966,2
747.830436489296,2
743.5428618004851,2
739.278628378519,2
734.2822235121976,2
729.1822663320577,2
724.4821729656501,2
719.8887879643518,2
715.0467335426498,2
710.8564205391509,2
706.4234231741099,2
702.0504847699772,2
697.9797658516087,2
694.1602042308855,2
690.5690822055815,2
686.8402596408912,2
683.0836178008975,2
679.0895105028976,2
675.0992755618433,2
671.4143386900452,2
667.3175010509451,2
663.1143349095498,2
658.9352043529924,2
654.9813461268826,2
651.2144503757701,2
647.1729245740796,2
643.2827797982973,2
640.0709396526173,2
635.911211834121,2
631.7286518972265,2
627.7124355839665,2
623.0171635318592,2
618.921380029823,2
614.7812949580135,2
610.580436664672,2
606.3527764267909,2
602.1557056076183,2
598.1325783482488,2
596.4835418840262,2
592.8130889305844,2
589.716991372781,2
586.3377736169612,2
582.4638716712261,2
579.1401394812891,2
576.0206178566677,2
573.0316175719954,2
569.0385156201188,2
564.6864069673551,2
560.9479676045526,2
557.6565562711826,2
553.6057073024479,2
549.5321390391897,2
545.9794304579086,2
542.3445609592168,2
538.5318775839844,2
534.7179666618675,2
530.3711194340462,2
527.2620950285464,2
524.0430633868281,2
522.5387971516847,2
518.9442628421954,2
515.4693620965311,2
513.5457683395509,2
506.8084846964747,2
500.82457521897385,2
494.81803843951866,2
488.05834024946506,2
481.9287713550358,2
475.8635826267817,2
470.37033979019594,2
464.51592168989384,2
456.48623765493386,2
451.12239074314886,2
445.18801300907364,2
441.5155845055009,2
438.4789328218411,2
432.1300929767888,2
426.0202019580128,2
422.691171635915,2
419.53007030082125,2
416.2293485231257,2
413.14370664737703,2
409.9359668377916,2
406.7105543171566,2
398.1795387951663,2
395.1338381865144,2
392.36019165053057,2
389.4450306057582,2
386.60505738535096,2
383.2266381329411,2
380.0120081564841,2
374.55670372544967,2
368.6318759201705,2
362.2235244355768,2
356.30009620081165,2
349.749809083647,2
345.78023823453395,2
342.2845508316095,2
339.12227146086076,2
335.94613515419275,2
333.15591922858823,2
330.5025734025827,2
327.5371776974258,2
323.70128903942543,2
321.8123327349196,2
319.5820610573554,2
318.88083231605543,2
320.26097228380775,2
323.4269971265409,2
326.2019649343586,2
318.78300692309745,2
314.43385071900974,2
306.5072845248168,2
299.31510380030477,2
292.7184437845347,2
288.13929987579166,2
280.9906149536153,2
275.0267662018443,2
270.6558307882778,2
264.7384375739037,2
259.7193423126936,2
253.4097864397338,2
247.00507454273182,2
240.71251551798008,2
233.73908662842294,2
228.80606283405982,2
226.93195637228908,2
226.0350432994838,2
223.23423705850382,2
220.77902538325566,2
218.2033289113073,2
215.4724495532439,2
211.8839377336991,2
209.3858946073555,2
207.7974058316297,2
209.48702434226823,2
210.89013599180007,2
210.93998648056214,2
211.1496117154088,2
213.32073881376306,2
215.72707869462565,2
217.35223178739412,2
221.6212712306987,2
227.0398394279135,2
230.35430732958304,2
233.78758403346325,2
242.19368640940675,2
245.054724007354,2
248.03528127039135,2
251.80105693012783,2
258.40372973439634,2
263.9969956020505,2
270.5448695438801,2
271.81530605221667,2
273.73485907083125,2
276.87898427514153,2
279.9786551413144,2
284.2711812142796,2
287.2702393835738,2
290.996157216942,2
294.5092230923198,2
298.99745684635616,2
302.25712057458384,2
301.89638176894056,2
303.78160614317295,2
302.4074111882605,2
303.24924332703887,2
305.34203852962565,2
307.9195156900873,2
312.0628619420012,2
314.51594943098564,2
317.1531148889084,2
319.45284497165284,2
321.57285443952696,2
323.9668411826543,2
326.4745944153465,2
328.70376121648144,2
332.7788852946277,2
335.0483064299487,2
337.466427254947,2
339.60388307248746,2
341.5933902508321,2
343.7521596593272,2
345.7769262267363,2
348.86231723104305,2
352.00205663581096,2
355.15886744113396,2
358.4603173783563,2
360.9472054328197,2
363.7456137545803,2
367.47771983755075,2
371.8011942124816,2
375.09987814541444,2
378.06141464859337,2
380.19512352856594,2
383.3470966097109,2
386.2207917951176,2
388.4265008259902,2
389.33504936955455,2
391.27415795544465,2
393.7971996685058,2
394.1425925971888,2
389.7587003598376,2
390.9367448457145,2
390.8436291017434,2
386.09545115544876,2
382.66201536837826,2
450.35568601669314,2
424.2107220601373,2
433.9897256546323,2
429.5808267647992,2
295.0007492968672,2
291.8721640264515,2
290.154886927613,2
284.86840210348663,2
277.7229847669565,2
161.791811374867,2
154.28008359482115,2
146.2387469116617,2
144.447767939812,2
138.7039845636653,2
66.16236722277968,2
57.94421597657967,1
52.51435076725215,1
46.14125486137301,1
39.731628064029,1
38.25659822322449,1
35.119032780688734,1
32.04140194526502,1
27.621331871273668,1
25.00544110933869,1
23.21096850639682,1
19.69594213164231,1
16.860327420259875,1
12.955801524728203,1
255.057176362613,2
254.10131116783128,2
251.02280715959478,2
242.4380460942852,2
236.67245957989766,2
236.4408482086837,2
230.56694203461817,2
318.4690245092836,4
318.9891187165779,4
318.98911494158114,4
318.9891110050004,4
318.9891332657988,4
318.9891621702246,4
318.9891854794075,4
318.9891453030889,4
318.9891076259379,4
318.98910458423745,4
310.5905484114574,4
310.5905338680543,4
310.5905332392057,4
310.590551543399,4
310.59054785624124,4
310.5905575484758,4
310.5905562505265,4
310.59055881448853,4
310.5905472123105,4
310.59055303257185,4
310.59057143875015,4
310.5905698691492,4
310.59056315839496,4
310.5905584915443,4
310.59056277883053,4
310.59056318469743,4
310.5905533176819,4
310.5905546530796,4
310.5905490578082,4
310.59054977109776,4
304.86946950418303,4
304.86946934263796,4
304.86946930923676,4
304.86946927420365,4
304.8694689749796,4
304.8694689880186,4
304.8694690100127,4
304.86946866685133,4
301.8152670003871,4
301.8152666143106,4
301.8152663047561,4
301.8152662799427,4
301.81526597785034,4
301.8152659330233,4
301.81526593996097,4
301.8152659795788,4
301.8152660213721,4
301.8152660858224,4
301.8152661153985,4
301.81526610758357,4
301.8152660858224,4
301.81526604313325,4
301.8152659852749,4
301.81526592385836,4
301.8152658746851,4
302.1803644800853,4
302.4213262795923,4
302.61571451772744,4
302.5783374521803,4
302.6770560578951,4
302.6773428247955,4
302.67734035547994,4
302.6773402073935,4
302.6773401680534,4
302.6773401384684,4
302.67734011280106,4
302.67733985749805,4
302.6773395615375,4
302.67733953278776,4
302.6773395274924,4
302.6773395407695,4
302.67733956241574,4
302.67733950587217,4
302.67733941574846,4
302.6773393092911,4
302.6773392430351,4
302.6773392244627,4
302.67733924655664,4
302.6773392955834,4
302.67733936275226,4
302.67733944446366,4
302.67733950939373,4
302.6773395496037,4
302.6773395690197,4
302.6773395844751,4
302.67733960129976,4
302.6773396162815,4
302.67733961938995,4
302.6773396109861,4
302.67733959332656,4
302.67733945506285,4
302.6773397483716,4
302.67733977709554,4
302.37748265601823,4
302.3761928136633,4
302.3761838601686,4
302.3761837460355,4
302.37618374200844,4
302.37618376388485,4
302.37618380491614,4
302.3761838557294,4
302.3761839110071,4
302.37618453966144,4
302.3761851161579,4
302.3761853060738,4
301.80805495609764,4
300.69643532676685,4
299.5363629272953,4
298.94342204537423,4
298.37627037510356,4
298.37563848077156,4
297.99520309841455,4
297.7989886489852,4
297.9886750831898,4
298.33766859739615,4
298.8746639701671,4
298.4699300878832,4
298.18298220286266,4
298.86000255833414,4
298.8592827260956,4
299.40603044532065,4
300.0780290093964,4
300.47747237307465,4
300.756021650791,4
301.05363438251,4
301.51150456428815,4
301.95209922029113,4
301.95149477496324,4
301.95149200321515,4
302.5120689441881,4
302.9388350086224,4
303.38729254009513,4
303.387516092119,4
303.387509604485,4
303.3875084237437,4
303.3875085978464,4
303.3875086590012,4
303.3875086488557,4
304.18085565022125,4
304.8823400305045,4
304.88723984504173,4
305.58438129667377,4
306.19954599710064,4
306.205635413488,4
306.98958618552655,4
307.756382640454,4
307.7642725324111,4
307.7643635236577,4
307.7643649715129,4
307.7643653668086,4
308.78623173528786,4
309.62663474322244,4
309.6335226872372,4
309.63356687224626,4
309.6335709269842,4
309.6335713745323,4
310.43832243325164,4
311.1788984235502,4
311.5086368522608,4
311.78236879781855,4
311.785272649208,4
311.7852945588565,4
311.7853001038493,4
312.48208376997115,4
313.13716896325127,4
313.32489358933015,4
313.44164752937866,4
313.4420944645025,4
313.4420955401172,4
313.4420959693628,4
313.44210010682554,4
313.44210049706396,4
313.4421008132842,4
313.44210113730566,4
313.4421014731979,4
313.4783867148565,4
313.4884081169027,4
313.4890212662742,4
313.48902890625266,4
314.43364611030216,4
315.9547855670321,4
315.9685659181031,4
315.9858381588558,4
316.0078520162562,4
316.0083414250083,4
316.0083445913256,4
316.00834594674825,4
316.40612905712214,4
316.407210813439,4
316.7641335061168,4
317.19436526750474,4
317.48218199191075,4
318.15733087987945,4
319.2435669600308,4
320.1129659174474,4
320.1154605944687,4
320.11548230619474,4
320.1154821435527,4
320.1154820698867,4
320.11548200813905,4
320.44081722950426,4
320.70875965412733,4
320.7082121472206,4
321.2448471121121,4
321.2441793090562,4
321.24416988357245,4
321.2441695115491,4
321.244169415723,4
321.2441692675498,4
321.2441690812297,4
321.2441688442372,4
321.24416856913024,4
321.24416828671593,4
321.2441679906052,4
321.2441677082234,4
321.0809733872276,4
321.4122170332359,4
321.4120368200291,4
321.41204089710055,4
321.4120407508572,4
321.5135484487429,4
321.51359300627047,4
321.51359313079575,4
321.51359288799847,4
321.5135925892007,4
321.5135922620423,4
321.51359194082323,4
321.51358872018454,4
321.51358841060915,4
321.5135881284761,4
321.5135850777574,4
321.1838072772512,4
320.85355379679805,4
320.85385519508725,4
320.85385560768736,4
320.8538555261813,4
320.853855292655,4
320.8538550644217,4
320.85385482946054,4
320.8538546099389,4
320.8538543941369,4
320.8538541692655,4
321.3956258742698,4
321.3944043938819,4
321.39440011349745,4
321.3943997877407,4
321.39439690494294,4
321.39439662374684,4
321.3943963360359,4
321.39439604753915,4
321.3943933416042,4
321.3943930750819,4
321.3943927916617,4
321.1332450939906,4
321.84423883383016,4
321.8434053382953,4
321.8434058923248,4
321.8650544854849,4
321.9657928436652,4
322.65225712343306,4
323.21244583736984,4
323.3210685350477,4
323.32564875076105,4
322.8442081217826,4
322.49287293525293,4
322.4398596062256,4
322.40351672592146,4
322.35362031516337,4
322.27681622958795,4
322.16359083747517,4
322.180626847986,4
322.1664515998092,4
322.2314032325606,4
322.35250156630343,4
322.76665070325294,4
322.7703576137085,4
322.73448106137874,4
322.41680526140874,4
322.42374272215994,4
322.3474536459363,4
321.8844706528396,4
321.69023284445893,4
321.54997098907893,4
321.0600980146832,4
320.79503503976116,4
320.63093710381526,4
320.4507741711222,4
320.2918833280244,4
320.0165280709457,4
319.8663687504132,4
319.65765667299627,4
319.29372493839855,4
319.1234549557387,4
319.0503948560362,4
318.852750435469,4
318.6606565640986,4
318.35431064511647,4
317.8758249286457,4
317.777110725428,4
317.7352806789718,4
317.690376068893,4
317.1901250316463,4
317.1744262507437,4
317.15555601579916,4
317.14187181168177,4
317.1237263782229,4
317.13666032609177,4
317.1343278045494,4
317.1258533438071,4
317.1057162798146,4
317.0782270426029,4
317.07876452464836,4
316.4540786903003,4
316.20343227630764,4
315.98464760349754,4
315.76466860342157,4
316.0362036055048,4
316.03620358408483,4
316.2863269995981,4
316.6470603051662,4
317.00360843963193,4
317.24908334844184,4
317.80636939353445,4
317.8122458668582,4
317.37443562267447,4
317.5169078498492,4
317.681117163048,4
317.12451747787094,4
317.1362391102246,4
317.2376634258245,4
317.6882083324136,4
318.16581201629117,4
318.4579318073593,4
318.7353878239656,4
318.328769387284,4
317.7079220822587,4
318.22646220596584,4
316.97843368049587,4
316.94828365814266,4
329.57548313964435,4
331.5945785017047,4
332.93751284701256,4
335.0305079229804,4
337.1555861194985,4
339.75443322080093,4
342.39333176799505,4
344.37669180824787,4
346.4133547373356,4
347.36845178661616,4
348.4275709141546,4
350.1736260168374,4
351.7195541860669,4
353.03539808263355,4
354.67421347671166,4
356.4520972588609,4
356.9528887119501,4
357.4477867272874,4
358.12493942543,4
360.1482292199167,4
361.6249996775589,4
361.439603757215,4
361.9550772056858,4
362.4043777295257,4
362.51037863910756,4
362.4787268777384,4
362.3028067820534,4
361.7363534288161,4
361.585026758733,4
361.5192871071323,4
361.52954516645156,4
362.0627680956371,4
362.61548057571457,4
363.16944300569355,4
363.4822597347834,4
363.3905974174315,4
362.9339373883543,4
362.7434828643141,4
362.52799601156227,4
362.05009975870854,4
361.4961207894552,4
360.04346640558265,4
358.62749497979746,4
357.47615559711966,4
356.5009024928962,4
355.50408748958944,4
354.60732987188146,4
353.69994265012474,4
352.80985730613617,4
351.978587678964,4
351.22897167324174,4
350.5470185922033,4
349.98975040438427,4
349.5364580591433,4
349.60922770370274,4
348.87238945741456,4
348.14500087433316,4
347.9012706196671,4
347.55968336268944,4
347.4208974827251,4
347.77188239806003,4
347.5914205299461,4
347.7759767428366,4
348.34961264868525,4
348.85443846220267,4
349.3113699361157,4
350.6095930135676,4
355.12234700352775,4
357.2595816638149,4
358.64451221824044,4
360.3821365754485,4
364.9177889963611,4
368.0599819445826,4
369.31580421015906,4
370.3700990742376,4
371.5055920122941,4
373.8678003026285,4
376.0254999336677,4
378.045989786253,4
380.7721124853172,4
383.15015805103934,4
385.2569175889494,4
385.66576018026655,4
385.713565431799,4
385.5518919098703,4
385.4197506393632,4
385.36650425979354,4
385.3775087286583,4
385.37750936762603,4
385.42341498184715,4
385.4697322785426,4
385.4697322794668,4
385.53136048019917,4
386.97990804109145,4
389.7559911000333,4
393.98813175566164,4
397.4424785097792,4
400.6644382852526,4
402.97374683947277,4
404.93513278931715,4
407.40588937261316,4
409.7729382377917,4
412.0778008653411,4
413.79927504015245,4
415.37234634591454,4
416.2205788328439,4
417.18573597376917,4
419.2936363130903,4
421.3976916251349,4
422.8473151872834,4
425.9006601348024,4
427.57391310730276,4
429.08457392576827,4
430.3462388564309,4
431.9927404795371,4
433.8680635239422,4
435.5884613582881,4
436.33913331840824,4
437.0144890156439,4
437.66381832203075,4
438.6700159257126,4
439.65157045040087,4
440.6826821638187,4
441.071939912201,4
441.43469240105884,4
441.6700113016781,4
441.96441087325366,4
442.3513551134354,4
442.6735011980422,4
442.99055092560457,4
443.25128676537497,4
443.6113329605245,4
443.9959909537396,4
444.32334654184774,4
444.62507552689317,4
444.79291155286313,4
444.8857083455441,4
444.95339482313125,4
444.84750890141294,4
444.7325279514031,4
444.6189015979914,4
444.6222591861477,4
444.622193795077,4
444.6221925542882,4
444.62219253534107,4
444.6221925792832,4
444.62219260990287,4
444.62219264487476,4
444.6221926688987,4
444.62219265612134,4
444.62219263366075,4
444.62219260640904,4
444.77550819242583,4
444.77499455629254,4
444.7749891095551,4
444.77498894851664,4
444.7749889756199,4
444.77498897073053,4
444.77498893412445,4
444.774988910619,4
444.7749889170587,4
444.77498893304534,4
444.7749889497986,4
444.3518246253642,4
444.3511574428404,4
444.3511510258253,4
444.3511509148175,4
444.3511507449867,4
444.35115053153686,4
444.3511505084843,4
444.3511504837843,4
444.3511504522868,4
444.3511503862731,4
444.35115029043686,4
444.35115020426,4
444.35115016038213,4
444.3511501318074,4
444.3511501211547,4
444.3511501268787,4
444.35115015152587,4
444.3511501639865,4
444.3511501882419,4
444.3511502013373,4
444.3511502070084,4
444.3511502099232,4
444.35115021199,4
444.35115021798424,4
444.3511502275829,4
444.3511502396322,4
444.35115024241395,4
444.3511502551449,4
444.3511502600931,4
444.3511502607553,4
444.3511502653255,4
444.3511502750044,4
444.35115026961154,4
444.35115025055524,4
444.3511502381141,4
444.3511502405647,4
444.351150243838,4
444.35115024169096,4
444.35115022260135,4
444.35115020139807,4
444.35115019080615,4
444.53713392365273,4
446.578917658826,4
448.3347068537431,4
451.65321275235766,4
455.06198238536734,4
458.8348021671995,4
464.70747555010234,4
468.8963139181152,4
472.8763755047581,4
476.47403387527845,4
479.0737112827084,4
480.598895636505,4
482.403500497395,4
481.6734838262262,4
479.4825998532805,4
476.075526771745,4
472.38999968846593,4
470.4093822406874,4
468.4376955183182,4
467.1565557017441,4
466.6893945708798,4
467.06895099131896,4
467.1198005648126,4
466.1988219754061,4
464.72817366559815,4
464.1940326700374,4
465.52524164534594,4
466.50197834690573,4
469.3177855663591,4
470.92148672949827,4
473.3579363291008,4
476.60408305155687,4
477.281305712693,4
478.055383153691,4
478.5936142647835,4
478.389961643103,4
478.16930526699014,4
475.9644492224803,4
472.7887967476155,4
467.5223885663198,4
463.049606212435,4
459.1095097120329,4
455.7372079036738,4
454.34112336725144,4
452.97736798303583,4
452.43511752654615,4
452.13199992838156,4
451.6492366890581,4
451.29393948561847,4
450.6237207100518,4
448.76573339814416,4
445.7976128412368,4
445.73934930376265,4
445.7761651166305,4
446.5502871363687,4
447.6311895336818,4
448.9586092698141,4
450.0153115173615,4
451.9239817903074,4
455.52499797422837,4
457.7990099306951,4
460.36514490845803,4
464.26197736408363,4
468.06135930009464,4
471.78696684730295,4
475.2181375231353,4
477.5320763858458,4
479.510727165556,4
480.6013971222426,4
479.2939413458216,4
480.2919099827379,4
480.7943377092015,4
480.28519972195244,4
478.36962474828164,4
476.4833219734842,4
474.29527542764754,4
472.82413017251076,4
473.27897512711047,4
474.77437770036545,4
476.3785416849661,4
477.3927209610118,4
478.31395507664627,4
479.5553573241979,4
480.2598373733105,4
480.04552271803993,4
478.19606128194624,4
474.8077392584968,4
471.1581046981088,4
465.9860945945418,4
464.82629995605487,4
464.4809538394629,4
465.075621220685,4
465.73271231498376,4
465.7335940081622,4
465.73363829226474,4
466.8886194100291,4
467.00265915360075,4
467.0028154930188,4
467.00281617241944,4
467.5602941066649,4
467.5600902649469,4
467.56008899402724,4
467.9978171055254,4
468.13177943367305,4
468.33888682793673,4
470.33588806734394,4
472.22947115441525,4
473.81248101732405,4
475.251737942807,4
475.25120255741587,4
475.54022666235016,4
474.68143424658456,4
473.9221413970578,4
473.22500875164303,4
472.738053152343,4
472.6646232067388,4
474.05884551446314,4
475.77526317499576,4
476.8767782143656,4
477.6812563108261,4
478.2029862692873,4
478.7257668639843,4
479.00514724683677,4
477.89468654321996,4
477.7779523330145,4
477.6436360689954,4
477.46726022047784,4
477.3209138293258,4
477.9104205914584,4
478.90484762060316,4
478.31559299272794,4
478.546192219771,4
478.1658716851894,4
478.1421732800975,4
478.12698430807785,4
475.83529670087745,4
473.2271793407738,4
470.3851861902927,4
467.49185000566973,4
465.8782958594721,4
465.6387035594354,4
465.2211799503695,4
464.8502438602069,4
463.72960155076476,4
463.02604081391365,4
462.68786597342284,4
462.70884281588764,4
462.7170495769376,4
462.9861453464567,4
462.9656428140052,4
462.94458860822385,4
461.89867891212634,4
460.7114265448948,4
460.0686282848359,4
458.982821534104,4
459.02940016560405,4
460.0497834359947,4
461.4563065326757,4
462.36636681533054,4
462.87427879043935,4
463.8291017277944,4
464.45301534777144,4
467.1619451071566,4
472.06812476220364,4
475.7176172169692,4
478.7223302681101,4
481.2549870272346,4
483.9636941190088,4
487.21421326249344,4
489.6907650905248,4
491.97128653383567,4
493.96127657630905,4
496.5280564049892,4
497.14988716523237,4
498.7123810733372,4
500.50658454236145,4
504.0163894783797,4
507.18729509820423,4
508.47873023056843,4
510.0279007298605,4
511.6930805062664,4
513.2254987949553,4
514.6931381864224,4
516.1515642990862,4
518.8095475408948,4
522.2002951930076,4
526.5476032439756,4
529.9418444277071,4
533.2654612999831,4
535.3635239789511,4
538.0416669212369,4
541.1281873047765,4
543.8976911741242,4
546.4966694266877,4
548.9100917646484,4
551.0104915537129,4
551.6870668977587,4
553.0297405868051,4
555.561414049671,4
556.8593393430257,4
558.662159882309,4
561.3844810968258,4
564.2349798494847,4
567.0632143392411,4
569.133152804243,4
570.7349120807702,4
572.2785412585281,4
573.8955733535807,4
575.957469485634,4
576.6228863851094,4
577.4503801455523,4
579.9681265505078,4
582.1653076569307,4
585.0620636874957,4
587.2208716782759,4
589.2122525113507,4
590.7525711053497,4
594.2682684989825,4
597.5941226718369,4
599.5657141184904,4
601.8198355469003,4
604.657090634642,4
608.2277389073604,4
613.6457520721914,4
616.6857615251218,4
618.1805199014846,4
620.2676759773477,4
622.2293160699312,4
623.5379675229019,4
624.4226878001601,4
